General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdallah Sima,SEN,FW,23-242,2001,16,8,703,7.8,3,2,5,3,0,0,2,0,2.4,2.4,0.5,2.9,24,15,53,0.38,0.26,0.64,0.38,0.64,0.3,0.06,0.37,0.3,0.37
Abdoulaye Niakhate Ndiaye,SEN,DF,22-310,2002,11,10,884,9.8,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,19,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Axel Camblan,FRA,"MF,FW",21-168,2003,2,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Brendan Chardonnet,FRA,DF,30-054,1994,19,19,1710,19.0,1,0,1,1,0,0,3,0,0.6,0.6,0.3,0.9,7,40,3,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.05,0.03,0.05
Edimilson Fernandes,SUI,MF,28-305,1996,12,8,713,7.9,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.9,3,22,1,0.0,0.13,0.13,0.0,0.13,0.04,0.07,0.11,0.04,0.11
Grégoire Coudert,FRA,GK,25-317,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hianga Mananga Mbock,FRA,MF,25-048,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Hugo Magnetti,FRA,MF,26-260,1998,20,16,1444,16.0,1,0,1,1,0,0,3,0,0.5,0.5,0.4,0.9,8,48,13,0.06,0.0,0.06,0.06,0.06,0.03,0.03,0.05,0.03,0.05
Ibrahim Salah,MAR,FW,23-168,2001,11,3,338,3.8,1,1,2,1,0,0,0,0,0.6,0.6,0.6,1.1,15,7,39,0.27,0.27,0.53,0.27,0.53,0.15,0.15,0.3,0.15,0.3
Jonas Martin,FRA,MF,34-311,1990,12,5,458,5.1,1,0,1,1,0,0,2,0,0.3,0.3,0.3,0.7,8,19,7,0.2,0.0,0.2,0.2,0.2,0.07,0.07,0.13,0.07,0.13
Jordan Amavi,FRA,DF,30-342,1994,11,8,790,8.8,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,22,36,21,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Julien Le Cardinal,FRA,DF,27-195,1997,9,9,793,8.8,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.6,4,20,1,0.0,0.11,0.11,0.0,0.11,0.04,0.02,0.06,0.04,0.06
Jérémy Le Douaron,FRA,FW,26-299,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Kamory Doumbia,MLI,MF,21-362,2003,18,7,793,8.8,1,1,2,1,0,0,0,0,0.7,0.7,0.8,1.5,7,42,33,0.11,0.11,0.23,0.11,0.23,0.08,0.09,0.17,0.08,0.17
Kenny Lala,MAD,DF,33-134,1991,18,17,1606,17.8,2,1,3,0,2,2,2,0,2.1,0.6,1.2,1.8,36,76,41,0.11,0.06,0.17,0.0,0.06,0.12,0.07,0.19,0.03,0.1
Luc Zogbé,CIV,DF,19-327,2005,11,7,580,6.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,4,18,18,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Ludovic Ajorque,FRA,FW,30-355,1994,19,17,1483,16.5,9,1,10,9,0,1,4,0,6.0,5.2,2.3,7.5,6,30,76,0.55,0.06,0.61,0.55,0.61,0.37,0.14,0.5,0.32,0.45
Mahdi Camara,FRA,MF,26-229,1998,21,18,1564,17.4,3,2,5,3,0,0,4,0,2.2,2.2,1.4,3.6,30,62,53,0.17,0.12,0.29,0.17,0.29,0.13,0.08,0.21,0.13,0.21
Mama Samba Baldé,GNB,FW,29-100,1995,18,10,844,9.4,2,2,4,2,0,0,1,0,2.3,2.3,1.4,3.7,26,14,77,0.21,0.21,0.43,0.21,0.43,0.25,0.15,0.39,0.25,0.39
Marco Bizot,NED,GK,33-341,1991,20,20,1800,20.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massadio Haïdara,MLI,DF,32-074,1992,11,10,786,8.7,0,0,0,0,0,0,3,1,0.2,0.2,0.2,0.4,15,38,35,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Mathias Pereira Lage,POR,"FW,MF",28-076,1996,17,6,567,6.3,1,2,3,1,0,0,2,0,0.9,0.9,1.2,2.1,8,12,33,0.16,0.32,0.48,0.16,0.48,0.14,0.19,0.33,0.14,0.33
Pierre Lees-Melou,FRA,MF,31-265,1993,8,6,516,5.7,1,1,2,1,0,0,2,0,0.8,0.8,0.9,1.7,13,42,10,0.17,0.17,0.35,0.17,0.35,0.14,0.16,0.29,0.14,0.29
Romain Del Castillo,FRA,FW,28-322,1996,18,12,1024,11.4,5,3,8,2,3,4,0,0,4.6,1.4,2.6,4.0,24,48,93,0.44,0.26,0.7,0.18,0.44,0.4,0.23,0.63,0.12,0.36
Romain Faivre,FRA,"MF,FW",26-215,1998,15,9,744,8.3,2,2,4,1,1,1,2,0,1.9,1.1,1.8,2.9,19,34,32,0.24,0.24,0.48,0.12,0.36,0.23,0.22,0.45,0.13,0.35
Soumaïla Coulibaly,FRA,DF,21-123,2003,6,4,393,4.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,14,0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
