General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Smith,ENG,DF,31,1991,37,34,2943,32.7,0,1,1,0,0,0,11,0,0.5,0.5,1.3,1.8,28,83,54,0.0,0.03,0.03,0.0,0.03,0.02,0.04,0.05,0.02,0.05
Antoine Semenyo,GHA,"FW,MF",22,2000,11,2,258,2.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,5,11,0.35,0.0,0.35,0.35,0.35,0.09,0.03,0.12,0.09,0.12
Ben Pearson,ENG,MF,27,1995,7,3,286,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Chris Mepham,WAL,DF,24,1997,26,24,2199,24.4,0,0,0,0,0,0,7,0,0.7,0.7,0.2,0.9,2,42,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Dango Ouattara,BFA,"MF,FW",20,2002,19,15,1241,13.8,1,3,4,1,0,0,1,0,3.6,3.6,2.5,6.1,39,23,87,0.07,0.22,0.29,0.07,0.29,0.26,0.18,0.44,0.26,0.44
David Brooks,WAL,"FW,MF",25,1997,6,2,173,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,5,11,10,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.25,0.13,0.25
Dominic Solanke,ENG,"FW,MF",24,1997,33,32,2860,31.8,6,7,13,6,0,0,2,0,9.1,9.1,3.9,13.0,70,47,167,0.19,0.22,0.41,0.19,0.41,0.29,0.12,0.41,0.29,0.41
Emiliano Marcondes,DEN,MF,27,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamed Junior Traorè,CIV,"FW,MF",22,2000,7,5,427,4.7,0,0,0,0,0,0,0,0,0.9,0.9,1.1,2.1,19,26,21,0.0,0.0,0.0,0.0,0.0,0.19,0.24,0.43,0.19,0.43
Illia Zabarnyi,UKR,DF,19,2002,5,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Stacey,ENG,DF,26,1996,10,3,299,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,9,2,15,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Jack Stephens,ENG,DF,28,1994,15,13,1173,13.0,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,7,34,3,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Jaidon Anthony,ENG,"MF,FW",22,1999,30,11,1257,14.0,3,1,4,3,0,0,2,0,2.2,2.2,1.0,3.3,31,49,72,0.21,0.07,0.29,0.21,0.29,0.16,0.07,0.24,0.16,0.24
Jamal Lowe,JAM,"MF,FW",28,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jefferson Lerma,COL,MF,27,1994,37,37,3252,36.1,5,0,5,5,0,0,7,0,2.6,2.6,2.3,4.9,22,142,30,0.14,0.0,0.14,0.14,0.14,0.07,0.06,0.14,0.07,0.14
Joe Rothwell,ENG,MF,27,1995,20,12,1016,11.3,0,1,1,0,0,0,1,0,0.1,0.1,1.0,1.2,12,33,12,0.0,0.09,0.09,0.0,0.09,0.01,0.09,0.1,0.01,0.1
Jordan Zemura,ZIM,DF,22,1999,19,17,1454,16.2,0,1,1,0,0,0,1,0,0.4,0.4,1.9,2.2,39,45,48,0.0,0.06,0.06,0.0,0.06,0.02,0.11,0.14,0.02,0.14
Junior Stanislas,ENG,MF,32,1989,4,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0,4,5,0.0,0.0,0.0,0.0,0.0,0.05,0.19,0.25,0.05,0.25
Kieffer Moore,WAL,FW,29,1992,27,12,1279,14.2,4,0,4,4,0,0,1,0,4.4,4.4,0.3,4.7,10,23,56,0.28,0.0,0.28,0.28,0.28,0.31,0.02,0.33,0.31,0.33
Lewis Cook,ENG,MF,25,1997,28,18,1720,19.1,0,2,2,0,0,0,4,0,0.2,0.2,2.5,2.7,9,63,10,0.0,0.1,0.1,0.0,0.1,0.01,0.13,0.14,0.01,0.14
Lloyd Kelly,ENG,DF,23,1998,23,23,2040,22.7,0,2,2,0,0,0,3,0,0.2,0.2,0.5,0.7,14,47,10,0.0,0.09,0.09,0.0,0.09,0.01,0.02,0.03,0.01,0.03
Marcos Senesi,ARG,DF,25,1997,31,29,2491,27.7,2,0,2,2,0,0,7,0,1.6,1.6,0.5,2.1,9,66,3,0.07,0.0,0.07,0.07,0.07,0.06,0.02,0.08,0.06,0.08
Marcus Tavernier,ENG,"MF,FW",23,1999,23,19,1743,19.4,5,4,9,5,0,0,1,0,3.1,3.1,2.9,6.0,67,56,137,0.26,0.21,0.46,0.26,0.46,0.16,0.15,0.31,0.16,0.31
Mark Travers,IRL,GK,23,1999,12,11,1035,11.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matías Viña,URU,DF,24,1997,12,5,458,5.1,2,0,2,2,0,0,1,0,0.9,0.9,0.2,1.0,10,17,19,0.39,0.0,0.39,0.39,0.39,0.17,0.03,0.2,0.17,0.2
Neto,BRA,GK,33,1989,27,27,2385,26.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Bevan,WAL,DF,18,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philip Billing,DEN,"MF,FW",26,1996,36,34,2764,30.7,7,1,8,7,0,0,5,0,4.9,4.9,3.2,8.0,37,80,101,0.23,0.03,0.26,0.23,0.26,0.16,0.1,0.26,0.16,0.26
Ryan Christie,SCO,"MF,FW",27,1995,32,22,1834,20.4,1,1,2,1,0,0,2,0,2.7,2.7,2.4,5.1,39,71,71,0.05,0.05,0.1,0.05,0.1,0.13,0.12,0.25,0.13,0.25
Ryan Fredericks,ENG,DF,29,1992,12,5,533,5.9,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,15,28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Siriki Dembélé,CIV,"FW,MF",25,1996,6,0,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,5,4,11,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.41,0.15,0.41
