General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Antoine Griezmann,FRA,"FW,MF",31,1991,38,31,2859,31.8,15,16,31,15,0,0,2,0,12.3,12.3,13.8,26.1,99,171,202,0.47,0.5,0.98,0.47,0.98,0.39,0.44,0.82,0.39,0.82
Antonio Gomis,ESP,GK,19,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Witsel,BEL,"DF,MF",33,1989,33,25,2258,25.1,0,0,0,0,0,0,2,1,0.6,0.6,0.6,1.2,6,82,11,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
Carlos Martín,ESP,"FW,MF",20,2002,4,0,28,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Felipe,BRA,DF,33,1989,3,2,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,20,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Geoffrey Kondogbia,CTA,MF,29,1993,20,10,1006,11.2,0,2,2,0,0,0,5,0,0.7,0.7,0.9,1.6,6,42,5,0.0,0.18,0.18,0.0,0.18,0.07,0.08,0.14,0.07,0.14
Ivo Grbić,CRO,GK,26,1996,12,10,922,10.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Oblak,SVN,GK,29,1993,28,28,2492,27.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Giménez,URU,DF,27,1995,28,26,2423,26.9,2,1,3,2,0,0,9,0,2.0,2.0,0.6,2.6,9,63,3,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.1,0.07,0.1
João Félix,POR,"FW,MF",22,1999,14,7,650,7.2,4,3,7,4,0,0,5,0,2.6,2.6,1.4,4.0,17,27,42,0.55,0.42,0.97,0.55,0.97,0.36,0.2,0.56,0.36,0.56
Koke,ESP,MF,30,1992,33,30,2545,28.3,0,3,3,0,0,0,4,0,0.7,0.7,1.7,2.4,15,175,37,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09
Marcos Llorente,ESP,"MF,DF",27,1995,22,21,1703,18.9,1,2,3,1,0,0,5,0,2.1,2.1,3.6,5.7,64,88,139,0.05,0.11,0.16,0.05,0.16,0.11,0.19,0.3,0.11,0.3
Mario Hermoso,ESP,DF,27,1995,26,24,2110,23.4,3,2,5,3,0,0,7,2,2.1,2.1,1.4,3.5,23,115,17,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15
Matheus Cunha,BRA,"FW,MF",23,1999,11,2,377,4.2,0,2,2,0,0,0,2,0,1.4,1.4,0.8,2.2,6,7,19,0.0,0.48,0.48,0.0,0.48,0.34,0.2,0.53,0.34,0.53
Matt Doherty,IRL,DF,30,1992,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis,NED,FW,28,1994,8,3,270,3.0,4,0,4,4,0,0,1,0,3.0,3.0,0.5,3.4,4,8,22,1.33,0.0,1.33,1.33,1.33,0.99,0.16,1.14,0.99,1.14
Nahuel Molina,ARG,DF,24,1998,33,33,2867,31.9,4,2,6,4,0,0,7,1,2.6,2.6,3.9,6.5,73,112,249,0.13,0.06,0.19,0.13,0.19,0.08,0.12,0.2,0.08,0.2
Pablo Barrios,ESP,MF,19,2003,21,6,724,8.0,0,1,1,0,0,0,4,0,0.5,0.5,0.7,1.2,16,51,27,0.0,0.12,0.12,0.0,0.12,0.07,0.08,0.15,0.07,0.15
Reinildo Mandava,MOZ,DF,28,1994,22,22,1857,20.6,0,0,0,0,0,0,4,0,0.4,0.4,0.5,0.9,28,70,41,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
Rodrigo De Paul,ARG,MF,28,1994,30,24,1923,21.4,2,7,9,2,0,0,5,0,1.6,1.6,5.5,7.1,55,182,68,0.09,0.33,0.42,0.09,0.42,0.07,0.26,0.33,0.07,0.33
Saúl Ñíguez,ESP,"MF,DF",27,1994,31,11,1100,12.2,3,1,4,3,0,0,8,0,2.4,2.4,0.7,3.0,12,34,47,0.25,0.08,0.33,0.25,0.33,0.2,0.05,0.25,0.2,0.25
Sergio Reguilón,ESP,DF,25,1996,11,2,309,3.4,0,0,0,0,0,0,3,1,0.2,0.2,0.4,0.6,16,11,30,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18
Stefan Savić,MNE,DF,31,1991,22,22,1943,21.6,0,0,0,0,0,0,4,2,0.2,0.2,0.0,0.2,20,74,6,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Thomas Lemar,FRA,MF,26,1995,27,17,1252,13.9,1,3,4,1,0,0,1,0,0.9,0.9,1.9,2.9,36,80,79,0.07,0.22,0.29,0.07,0.29,0.07,0.14,0.21,0.07,0.21
Yannick Carrasco,BEL,"DF,MF",28,1993,35,26,2317,25.7,7,3,10,6,1,1,2,0,8.0,7.2,4.1,11.2,146,84,264,0.27,0.12,0.39,0.23,0.35,0.31,0.16,0.47,0.28,0.44
Álvaro Morata,ESP,FW,29,1992,36,23,1900,21.1,13,2,15,13,0,0,4,0,11.9,11.9,2.0,13.8,33,17,102,0.62,0.09,0.71,0.62,0.71,0.56,0.09,0.66,0.56,0.66
Ángel Correa,ARG,"FW,MF",27,1995,35,13,1455,16.2,9,1,10,9,0,0,3,1,7.1,7.1,3.5,10.7,44,58,142,0.56,0.06,0.62,0.56,0.62,0.44,0.22,0.66,0.44,0.66
