General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexis Tibidi,FRA,"MF,FW",17,2003,13,2,385,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,8,8,31,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.18,0.1,0.18
Atakan Karazor,,MF,24,1996,24,23,1898,21.1,0,1,1,0,0,0,9,1,0.3,0.3,1.2,1.5,11,82,24,0.0,0.05,0.05,0.0,0.05,0.01,0.06,0.07,0.01,0.07
Borna Sosa,CRO,"DF,FW",23,1998,28,28,2498,27.8,1,8,9,1,0,0,4,0,0.9,0.9,6.8,7.8,104,139,200,0.04,0.29,0.32,0.04,0.32,0.03,0.25,0.28,0.03,0.28
Chris Führich,GER,"FW,MF",23,1998,25,21,1714,19.0,3,2,5,3,0,0,3,0,3.2,3.2,4.2,7.4,61,69,102,0.16,0.11,0.26,0.16,0.26,0.17,0.22,0.39,0.17,0.39
Clinton Mola,ENG,DF,20,2001,3,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Didavi,GER,"MF,FW",31,1990,10,2,277,3.1,0,1,1,0,0,0,1,0,0.8,0.8,0.7,1.5,6,9,25,0.0,0.32,0.32,0.0,0.32,0.25,0.24,0.49,0.25,0.49
Enzo Millot,FRA,MF,19,2002,6,0,53,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,2,0.0,1.7,1.7,0.0,1.7,0.0,0.25,0.25,0.0,0.25
Erik Thommy,GER,"FW,MF",26,1994,11,1,274,3.0,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,4,10,26,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.31,0.1,0.31
Fabian Bredlow,GER,GK,26,1995,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Müller,GER,GK,23,1997,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamadi Al Ghaddioui,MAR,FW,30,1990,10,7,498,5.5,2,2,4,2,0,0,2,0,1.7,1.7,1.0,2.7,3,5,29,0.36,0.36,0.72,0.36,0.72,0.31,0.18,0.49,0.31,0.49
Hiroki Ito,JPN,DF,22,1999,29,26,2348,26.1,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.7,21,120,22,0.04,0.04,0.08,0.04,0.08,0.02,0.04,0.06,0.02,0.06
Konstantinos Mavropanos,GRE,DF,23,1997,31,31,2705,30.1,4,0,4,4,0,0,3,0,2.7,2.7,0.4,3.1,33,124,18,0.13,0.0,0.13,0.13,0.13,0.09,0.01,0.1,0.09,0.1
Lilian Egloff,GER,"MF,DF",18,2002,4,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.39
Marc-Oliver Kempf,GER,DF,26,1995,12,10,840,9.3,3,0,3,3,0,0,2,0,1.1,1.1,0.6,1.7,11,56,6,0.32,0.0,0.32,0.32,0.32,0.11,0.07,0.18,0.11,0.18
Matej Maglica,CRO,MF,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateo Klimowicz,GER,"MF,FW",21,2000,15,7,603,6.7,0,1,1,0,0,0,2,0,0.8,0.8,0.4,1.2,14,30,25,0.0,0.15,0.15,0.0,0.15,0.12,0.05,0.17,0.12,0.17
Mohamed Sankoh,NED,FW,17,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,2.18,2.18,2.18
Naouirou Ahamada,FRA,"MF,DF",19,2002,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikolas Nartey,DEN,"MF,DF",21,2000,8,4,404,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,3,16,23,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Omar Marmoush,EGY,FW,22,1999,21,19,1571,17.5,3,5,8,3,0,1,3,0,5.1,4.3,2.0,6.3,38,33,119,0.17,0.29,0.46,0.17,0.46,0.29,0.11,0.41,0.25,0.36
Orel Mangala,BEL,MF,23,1998,28,22,1853,20.6,1,3,4,1,0,0,4,0,2.1,2.1,2.4,4.5,34,71,56,0.05,0.15,0.19,0.05,0.19,0.1,0.11,0.22,0.1,0.22
Pascal Stenzel,GER,DF,25,1996,16,9,899,10.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,13,54,20,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04
Philipp Förster,GER,"MF,FW",26,1995,20,11,967,10.7,2,1,3,2,0,0,4,0,2.8,2.8,1.3,4.0,33,46,59,0.19,0.09,0.28,0.19,0.28,0.26,0.12,0.38,0.26,0.38
Philipp Klement,GER,MF,28,1992,6,3,338,3.8,1,0,1,1,0,0,0,0,0.3,0.3,1.0,1.3,8,28,17,0.27,0.0,0.27,0.27,0.27,0.07,0.27,0.34,0.07,0.34
Roberto Massimo,GER,"DF,FW",20,2000,19,11,877,9.7,2,0,2,2,0,0,0,0,2.2,2.2,1.3,3.5,25,11,75,0.21,0.0,0.21,0.21,0.21,0.23,0.13,0.36,0.23,0.36
Sasa Kalajdzic,AUT,FW,24,1997,15,13,1221,13.6,6,1,7,5,1,2,2,0,6.6,5.0,2.5,7.5,14,26,78,0.44,0.07,0.52,0.37,0.44,0.49,0.18,0.67,0.37,0.55
Silas Katompa,COD,"FW,MF",22,1998,9,3,277,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,2,21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Tanguy Coulibaly,FRA,"FW,MF",20,2001,21,11,1079,12.0,0,1,1,0,0,0,8,0,0.8,0.8,0.6,1.4,27,14,88,0.0,0.08,0.08,0.0,0.08,0.07,0.05,0.12,0.07,0.12
Tiago Tomás,POR,FW,19,2002,14,13,1075,11.9,4,0,4,4,0,0,2,0,4.0,4.0,1.5,5.5,23,21,92,0.33,0.0,0.33,0.33,0.33,0.33,0.13,0.46,0.33,0.46
Wahid Faghir,DEN,FW,18,2003,6,0,123,1.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,2,3,18,0.73,0.0,0.73,0.73,0.73,0.26,0.0,0.26,0.26,0.26
