General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexis Claude-Maurice,FRA,"MF,FW",26-253,1998,15,12,1065,11.8,6,1,7,6,0,0,2,0,2.6,2.6,0.3,2.9,29,32,49,0.51,0.08,0.59,0.51,0.59,0.22,0.03,0.25,0.22,0.25
Arne Engels,BEL,"MF,FW",21-159,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,1,5,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
Arne Maier,GER,MF,26-037,1999,19,7,733,8.1,0,0,0,0,0,0,0,0,1.0,1.0,1.2,2.2,10,29,38,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.27,0.13,0.27
Cedric Zesiger,SUI,DF,26-235,1998,3,3,256,2.8,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,5,2,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1
Chrislain Matsima,FRA,DF,22-275,2002,17,15,1381,15.3,1,0,1,1,0,0,3,0,1.0,1.0,0.1,1.1,7,46,9,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07
Dimitris Giannoulis,GRE,DF,29-120,1995,18,18,1515,16.8,0,3,3,0,0,0,5,0,0.7,0.7,2.1,2.8,23,56,72,0.0,0.18,0.18,0.0,0.18,0.04,0.13,0.17,0.04,0.17
Elvis Rexhbeçaj,KVX,MF,27-105,1997,18,18,1395,15.5,1,1,2,1,0,0,7,0,1.1,1.1,0.7,1.9,25,79,66,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12
Finn Dahmen,GER,GK,26-324,1998,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Onyeka,NGA,MF,27-044,1998,18,17,1510,16.8,0,1,1,0,0,0,5,0,0.8,0.8,0.9,1.7,28,52,44,0.0,0.06,0.06,0.0,0.06,0.05,0.06,0.1,0.05,0.1
Fredrik Jensen,FIN,"MF,DF",27-158,1997,9,1,180,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,3,5,17,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.12,0.08,0.12
Henri Koudossou,GER,DF,25-164,1999,14,4,593,6.6,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,10,15,35,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
Jeffrey Gouweleeuw,NED,DF,33-219,1991,20,20,1774,19.7,0,2,2,0,0,1,7,0,1.3,0.5,1.3,1.8,15,87,10,0.0,0.1,0.1,0.0,0.1,0.06,0.07,0.13,0.02,0.09
Keven Schlotterbeck,GER,DF,27-292,1997,15,14,1144,12.7,3,1,4,3,0,0,4,1,0.8,0.8,0.4,1.2,2,50,2,0.24,0.08,0.31,0.24,0.31,0.06,0.03,0.09,0.06,0.09
Kristijan Jakić,CRO,MF,27-276,1997,18,17,1399,15.5,0,1,1,0,0,0,1,0,0.5,0.5,0.5,1.0,18,65,29,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.07,0.03,0.07
Mads Pedersen,DEN,DF,28-166,1996,6,2,233,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,11,10,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Marius Wolf,GER,DF,29-263,1995,20,16,1242,13.8,1,1,2,1,0,0,2,0,0.5,0.5,1.9,2.4,22,56,51,0.07,0.07,0.14,0.07,0.14,0.04,0.14,0.17,0.04,0.17
Maximilian Bauer,GER,DF,25-005,2000,11,8,658,7.3,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,4,30,7,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04
Mert Kömür,GER,MF,19-212,2005,10,1,288,3.2,1,1,2,1,0,0,1,0,0.4,0.4,0.3,0.7,7,3,23,0.31,0.31,0.62,0.31,0.62,0.12,0.09,0.21,0.12,0.21
Nediljko Labrović,CRO,GK,25-127,1999,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niklas Dorsch,GER,MF,27-030,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noahkai Banks,USA,DF,18-075,2006,6,2,264,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,8,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Phillip Tietz,GER,FW,27-220,1997,21,13,1118,12.4,5,1,6,4,1,1,3,0,3.6,2.8,0.8,3.6,5,19,76,0.4,0.08,0.48,0.32,0.4,0.29,0.07,0.36,0.23,0.29
Robert Gumny,POL,DF,26-255,1998,4,1,147,1.6,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.5,3,6,6,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.33,0.09,0.33
Ruben Vargas,SUI,"MF,FW",26-193,1998,8,3,305,3.4,0,0,0,0,0,0,3,0,0.7,0.7,0.7,1.4,9,13,24,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4
Samuel Essende,COD,FW,27-022,1998,19,14,1131,12.6,5,2,7,5,0,0,4,1,2.7,2.7,1.2,3.8,23,10,83,0.4,0.16,0.56,0.4,0.56,0.21,0.09,0.3,0.21,0.3
Steve Mounié,BEN,FW,30-138,1994,11,1,245,2.7,0,0,0,0,0,0,2,0,1.4,1.4,0.0,1.4,7,7,21,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53
Tim Breithaupt,GER,MF,23-007,2002,2,2,120,1.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.4,1,10,1,0.0,0.75,0.75,0.0,0.75,0.04,0.29,0.33,0.04,0.33
Yusuf Kabadayı,GER,"FW,MF",21-012,2004,5,0,71,0.8,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,2,3,8,1.27,0.0,1.27,1.27,1.27,0.82,0.06,0.89,0.82,0.89
