General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Pau López,ESP,GK,27,1994,32.5,34,5,0,6,1,33.8,0.24,0.8,0.02,112,324,34.6,941,132,25.1,31.0,172,51.2,40.4,370,22,5.9,37,1.14,15.4
Rubén Blanco,ESP,GK,27,1995,5.5,6,0,0,1,2,3.9,0.2,-0.1,-0.02,11,47,23.4,165,31,20.6,27.4,41,31.7,32.1,73,3,4.1,7,1.27,17.9
