General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adrià Altimira,ESP,"DF,FW",23-322,2001,14,11,1010,11.2,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,14,30,33,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Aritz Arambarri,ESP,DF,27-013,1998,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Borna Barišić,CRO,DF,32-095,1992,1,1,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Raba,ESP,"MF,FW",29-107,1995,15,11,855,9.5,1,4,5,0,1,2,2,0,2.1,0.5,2.3,2.8,22,24,50,0.11,0.42,0.53,0.0,0.42,0.22,0.24,0.46,0.05,0.29
Darko Brašanac,SRB,MF,33-001,1992,20,11,1175,13.1,1,2,3,1,0,0,1,0,1.7,1.7,0.2,1.9,3,33,37,0.08,0.15,0.23,0.08,0.23,0.13,0.02,0.14,0.13,0.14
Diego,ESP,"FW,MF",24-301,2000,14,4,441,4.9,1,0,1,1,0,0,0,0,1.4,1.4,0.2,1.6,6,9,24,0.2,0.0,0.2,0.2,0.2,0.28,0.04,0.32,0.28,0.32
Duk,CPV,FW,24-363,2000,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,1,7,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.52,0.09,0.52
Enric Franquesa,ESP,"DF,FW",27-353,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06
Javi Hernández,ESP,DF,26-287,1998,17,14,1216,13.5,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.2,20,31,47,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09
Jorge Sáenz,ESP,DF,28-088,1996,13,10,850,9.4,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,5,17,0,0.11,0.0,0.11,0.11,0.11,0.04,0.01,0.06,0.04,0.06
Juan Cruz,ESP,"FW,DF",24-294,2000,22,16,1417,15.7,4,1,5,4,0,0,1,0,1.5,1.5,1.6,3.1,38,40,86,0.25,0.06,0.32,0.25,0.32,0.1,0.1,0.19,0.1,0.19
Juan Soriano,ESP,GK,27-174,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julián Chicco,ARG,MF,27-031,1998,8,1,190,2.1,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,6,14,4,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.24,0.21,0.24
Marko Dmitrović,SRB,GK,33-020,1992,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matija Nastasić,SRB,DF,31-322,1993,18,16,1479,16.4,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,0,38,0,0.06,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0
Miguel,ESP,FW,25-163,1999,22,16,1436,16.0,1,3,4,0,1,2,3,0,4.1,2.5,1.4,3.9,12,15,75,0.06,0.19,0.25,0.0,0.19,0.25,0.09,0.34,0.16,0.25
Munir El Haddadi,MAR,"FW,MF",29-165,1995,14,6,507,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.6,1.1,4,13,22,0.18,0.0,0.18,0.18,0.18,0.09,0.11,0.19,0.09,0.19
Renato Tapia,PER,"MF,DF",29-200,1995,20,14,1204,13.4,1,0,1,1,0,0,4,0,0.3,0.3,0.1,0.4,10,33,12,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03
Roberto López,ESP,MF,24-295,2000,11,3,375,4.2,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,3,20,11,0.0,0.24,0.24,0.0,0.24,0.11,0.19,0.3,0.11,0.3
Sergi,ESP,DF,32-299,1992,22,21,1886,21.0,2,0,2,2,0,0,2,1,1.0,1.0,0.4,1.4,3,47,1,0.1,0.0,0.1,0.1,0.1,0.05,0.02,0.07,0.05,0.07
