name,position,id
David de Gea,GK,7ba6d84e
Bruno Fernandes,"MF,FW",507c7bdf
Marcus Rashford,FW,a1d5bd30
Luke Shaw,DF,9c94165b
Christian Eriksen,MF,980522ec
Diogo Dalot,DF,d9565625
Casemiro,MF,4d224fe8
Lisandro Martínez,DF,bac46a10
Antony,FW,99127249
Raphaël Varane,DF,9f8e9423
Jadon Sancho,"FW,MF",dbf053da
Aaron Wan-Bissaka,DF,9e525177
Tyrell Malacia,DF,6b6c793c
Victor Lindelöf,DF,f5deef4c
Fred,MF,b853e0ad
Anthony Martial,FW,8b788c01
Scott McTominay,MF,d93c2511
Wout Weghorst,"FW,MF",c4e87b8b
Harry Maguire,DF,d8931174
Marcel Sabitzer,MF,e280527c
Alejandro Garnacho,"FW,MF",7aa8adfe
Anthony Elanga,FW,2fba6108
Cristiano Ronaldo,FW,dea698d9
Donny van de Beek,MF,50dc94ce
Facundo Pellistri,"FW,MF",ac7e7b1c
Kobbie Mainoo,MF,c6220452
Rhys Bennett,DF,e4588897
Nathan Bishop,GK,bf713136
Jack Butland,GK,cc70a1d5
Martin Dúbravka,GK,3a949a25
James Garner,MF,4e015693
Tom Heaton,GK,a6de6361
Zidane Iqbal,MF,6fa3c28e
Marc Jurado,DF,c1d75f69
Matej Kovar,GK,bc67a0e1
Shola Shoretire,MF,00f0482f
Brandon Williams,DF,5e74d6c8
