General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Lennon,ENG,"MF,FW",34,1987,28,17,1551,17.2,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,38,19,77,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09
Ashley Barnes,ENG,FW,31,1989,23,8,808,9.0,1,0,1,0,1,1,4,0,2.1,1.4,0.9,2.2,5,17,47,0.11,0.0,0.11,0.0,0.0,0.24,0.1,0.33,0.15,0.25
Ashley Westwood,ENG,MF,31,1990,27,26,2287,25.4,0,3,3,0,0,0,7,0,0.6,0.6,4.1,4.7,12,130,27,0.0,0.12,0.12,0.0,0.12,0.02,0.16,0.19,0.02,0.19
Ben Mee,ENG,DF,31,1989,21,21,1839,20.4,3,0,3,3,0,0,3,0,2.3,2.3,1.0,3.4,3,38,2,0.15,0.0,0.15,0.15,0.15,0.11,0.05,0.17,0.11,0.17
Charlie Taylor,ENG,DF,27,1993,31,30,2731,30.3,0,3,3,0,0,0,3,0,0.2,0.2,3.8,4.0,58,91,77,0.0,0.1,0.1,0.0,0.1,0.01,0.13,0.13,0.01,0.13
Chris Wood,NZL,FW,29,1991,17,17,1367,15.2,3,0,3,3,0,0,1,0,4.2,4.2,0.5,4.7,5,23,69,0.2,0.0,0.2,0.2,0.2,0.28,0.03,0.31,0.28,0.31
Connor Roberts,WAL,DF,25,1995,21,19,1692,18.8,1,1,2,1,0,0,2,0,0.4,0.4,1.2,1.6,23,61,44,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09
Dale Stephens,ENG,MF,32,1989,3,1,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Dwight McNeil,ENG,MF,21,1999,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,112,0.0,0.03,0.03,0.0,0.03,0.07,0.13,0.2,0.07,0.2
