General,General,General,General,General,Playing time,Playing time,Playing time,General,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Ga,Ga90,Sota,Saves,Save%,W,D,L,Cs,Cs%,Pkatt,Pka,Pksv,Pkm,Save%
Mile Svilar,SRB,GK,22,1999,3,3,270,3.0,3,1.0,10,7,70.0,1,1,1,1,33.3,0,0,0,0,
Rui Patrício,POR,GK,34,1988,35,35,3150,35.0,35,1.0,108,73,69.4,17,8,10,13,37.1,3,2,1,0,33.3
