General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Andrés Cubas,PAR,MF,24,1996,27,27,2242,24.9,1,0,1,1,0,0,6,1,0.4,0.4,0.6,1.0,6,76,10,0.04,0.0,0.04,0.04,0.04,0.02,0.02,0.04,0.02,0.04
Anthony Briançon,FRA,DF,25,1994,16,14,1225,13.6,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.6,9,57,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Antoine Valerio,FRA,MF,20,1999,1,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2
Baptiste Reynet,FRA,GK,29,1990,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Birger Meling,NOR,DF,25,1994,26,26,2328,25.9,2,3,5,2,0,0,4,0,0.6,0.6,1.9,2.5,53,107,98,0.08,0.12,0.19,0.08,0.19,0.02,0.07,0.1,0.02,0.1
Clément Depres,FRA,FW,25,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Miguel,FRA,DF,23,1996,21,18,1538,17.1,0,0,0,0,0,0,4,2,0.8,0.8,0.1,0.9,10,59,10,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Gaëtan Paquiez,FRA,DF,26,1994,16,11,1046,11.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.4,22,49,18,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Haris Duljević,BIH,"MF,FW",26,1993,20,8,773,8.6,0,2,2,0,0,0,1,0,1.2,1.2,1.4,2.6,27,47,52,0.0,0.23,0.23,0.0,0.23,0.14,0.17,0.3,0.14,0.3
Karim Aribi,ALG,FW,26,1994,13,2,294,3.3,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,4,2,19,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.27,0.24,0.27
Kelyan Guessoum,FRA,DF,21,1999,15,11,1128,12.5,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.6,4,24,1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Kévin Denkey,TOG,FW,19,2000,10,6,524,5.8,1,1,2,1,0,0,3,0,2.1,2.1,0.6,2.7,6,10,37,0.17,0.17,0.34,0.17,0.34,0.36,0.1,0.46,0.36,0.46
Lamine Fomba,FRA,MF,22,1998,32,24,2175,24.2,1,1,2,1,0,0,8,0,2.6,2.6,1.2,3.8,19,48,23,0.04,0.04,0.08,0.04,0.08,0.11,0.05,0.16,0.11,0.16
Loïck Landre,FRA,DF,28,1992,20,20,1626,18.1,1,0,1,1,0,0,2,1,2.1,2.1,0.0,2.1,11,43,1,0.06,0.0,0.06,0.06,0.06,0.12,0.0,0.12,0.12,0.12
Lucas Buadés,FRA,MF,22,1997,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Deaux,FRA,"MF,DF",31,1988,25,19,1754,19.5,1,2,3,1,0,0,4,1,1.2,1.2,1.5,2.7,23,76,47,0.05,0.1,0.15,0.05,0.15,0.06,0.08,0.14,0.06,0.14
Mahamadou Doucouré,MLI,"FW,MF",20,2000,3,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Majouga,CTA,"FW,MF",19,2001,8,0,124,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.7,0.8,5,6,8,0.0,0.0,0.0,0.0,0.0,0.12,0.47,0.58,0.12,0.58
Matteo Ahlinvi,BEN,MF,21,1999,20,10,899,10.0,2,0,2,2,0,0,0,0,1.4,1.4,0.2,1.5,31,25,17,0.2,0.0,0.2,0.2,0.2,0.14,0.02,0.16,0.14,0.16
Moussa Koné,SEN,FW,23,1996,33,21,1755,19.5,9,0,9,9,0,0,2,0,6.4,6.4,1.0,7.4,22,26,85,0.46,0.0,0.46,0.46,0.46,0.33,0.05,0.38,0.33,0.38
Naomichi Ueda,JPN,DF,25,1994,9,8,711,7.9,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,6,21,0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Nassim Chadli,FRA,"FW,MF",19,2001,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niclas Eliasson,SWE,"MF,FW",24,1995,30,19,1799,20.0,4,3,7,4,0,0,1,0,3.6,3.6,4.4,8.0,27,27,141,0.2,0.15,0.35,0.2,0.35,0.18,0.22,0.4,0.18,0.4
Nolan Roux,FRA,FW,32,1988,19,6,651,7.2,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,4,10,36,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13
Pablo Martinez,FRA,DF,31,1989,7,6,540,6.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,6,21,0,0.0,0.17,0.17,0.0,0.17,0.0,0.01,0.01,0.0,0.01
Patrick Burner,MTQ,DF,24,1996,22,14,1317,14.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,17,56,34,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Renaud Ripart,FRA,"MF,FW",27,1993,38,35,3054,33.9,11,0,11,5,6,7,3,0,10.7,5.2,2.2,7.5,40,124,152,0.32,0.0,0.32,0.15,0.15,0.32,0.07,0.38,0.15,0.22
Romain Philippoteaux,FRA,"FW,MF",32,1988,3,3,214,2.4,1,1,2,1,0,0,0,0,0.4,0.4,0.6,1.0,7,11,15,0.42,0.42,0.84,0.42,0.84,0.17,0.27,0.44,0.17,0.44
Sami Ben Amar,MAR,MF,22,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidy Sarr,SEN,MF,24,1996,9,6,463,5.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,2,20,5,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
Sofiane Alakouch,MAR,DF,22,1998,22,17,1505,16.7,0,2,2,0,0,0,4,0,0.2,0.2,1.3,1.5,35,65,47,0.0,0.12,0.12,0.0,0.12,0.01,0.08,0.09,0.01,0.09
Yassine Benrahou,FRA,MF,21,1999,23,15,1239,13.8,0,0,0,0,0,0,2,0,0.8,0.8,2.7,3.4,26,61,53,0.0,0.0,0.0,0.0,0.0,0.06,0.19,0.25,0.06,0.25
Zinedine Ferhat,ALG,"FW,MF",27,1993,33,33,2957,32.9,6,10,16,5,1,1,2,0,5.9,5.1,6.5,11.6,92,121,266,0.18,0.3,0.49,0.15,0.46,0.18,0.2,0.38,0.15,0.35
