General,General,General,General,General,Playing time,Playing time,Playing time,General,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Ga,Ga90,Sota,Saves,Save%,W,D,L,Cs,Cs%,Pkatt,Pka,Pksv,Pkm,Save%
Alex McCarthy,ENG,GK,32,1989,6,6,540,6.0,17,2.83,30,14,46.7,0,1,5,0,0.0,1,1,0,0,0.0
Gavin Bazunu,IRL,GK,20,2002,32,32,2880,32.0,56,1.75,120,67,54.2,6,6,20,4,12.5,2,1,1,0,50.0
