General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aleksei Miranchuk,RUS,MF,26,1995,29,24,2089,23.2,4,5,9,4,0,0,0,0,2.9,2.9,4.2,7.1,47,99,105,0.17,0.22,0.39,0.17,0.39,0.12,0.18,0.3,0.12,0.3
Alessandro Buongiorno,ITA,DF,23,1999,34,30,2721,30.2,1,2,3,1,0,0,8,0,2.2,2.2,1.3,3.6,13,81,19,0.03,0.07,0.1,0.03,0.1,0.07,0.04,0.12,0.07,0.12
Andrew Gravillon,GLP,DF,24,1998,7,4,312,3.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Sanabria,PAR,FW,26,1996,33,28,2433,27.0,12,4,16,11,1,1,4,0,9.3,8.5,3.0,11.5,17,46,139,0.44,0.15,0.59,0.41,0.55,0.34,0.11,0.45,0.32,0.42
Brian Bayeye,COD,DF,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
David Zima,CZE,DF,21,2000,9,4,406,4.5,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,3,12,5,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.19,0.17,0.19
Demba Seck,SEN,"MF,FW",21,2001,19,6,519,5.8,0,0,0,0,0,0,0,0,0.6,0.6,0.6,1.2,29,17,42,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2
Emirhan İlkhan,TUR,MF,18,2004,4,1,87,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,8,3,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.14,0.05,0.14
Gvidas Gineitis,LTU,MF,18,2004,3,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,6,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Ivan Ilić,SRB,MF,21,2001,14,13,1177,13.1,2,2,4,2,0,0,3,0,0.2,0.2,1.1,1.3,29,66,28,0.15,0.15,0.31,0.15,0.31,0.02,0.08,0.1,0.02,0.1
Jacopo Segre,ITA,DF,25,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karol Linetty,POL,MF,27,1995,32,22,1886,21.0,1,0,1,1,0,0,8,0,1.0,1.0,0.9,1.9,27,73,32,0.05,0.0,0.05,0.05,0.05,0.05,0.04,0.09,0.05,0.09
Koffi Djidji,CIV,DF,29,1992,34,26,2424,26.9,1,0,1,1,0,0,3,0,0.9,0.9,0.1,1.1,11,83,13,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04
Michel Ndary Adopo,FRA,"MF,DF",22,2000,9,3,264,2.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,10,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Mërgim Vojvoda,KVX,DF,27,1995,29,18,1719,19.1,0,5,5,0,0,0,3,0,1.5,1.5,3.7,5.3,30,125,81,0.0,0.26,0.26,0.0,0.26,0.08,0.19,0.27,0.08,0.27
Nemanja Radonjić,SRB,"MF,FW",26,1996,28,16,1461,16.2,2,2,4,2,0,0,1,0,5.0,5.0,1.7,6.6,86,42,163,0.12,0.12,0.25,0.12,0.25,0.31,0.1,0.41,0.31,0.41
Nikola Vlašić,CRO,"MF,FW",24,1997,34,29,2728,30.3,5,6,11,5,0,0,1,0,4.3,4.3,4.1,8.4,85,106,210,0.16,0.2,0.36,0.16,0.36,0.14,0.14,0.28,0.14,0.28
Ola Aina,NGA,DF,25,1996,19,9,876,9.7,1,1,2,1,0,0,5,0,0.8,0.8,2.1,2.9,35,43,43,0.1,0.1,0.21,0.1,0.21,0.08,0.21,0.29,0.08,0.29
Perr Schuurs,NED,DF,22,1999,30,28,2326,25.8,0,2,2,0,0,0,5,0,0.9,0.9,0.9,1.8,14,56,2,0.0,0.08,0.08,0.0,0.08,0.04,0.03,0.07,0.04,0.07
Pietro Pellegri,ITA,FW,21,2001,18,4,465,5.2,2,0,2,2,0,0,3,0,1.5,1.5,0.5,2.0,4,8,50,0.39,0.0,0.39,0.39,0.39,0.29,0.1,0.39,0.29,0.39
Ricardo Rodríguez,SUI,DF,29,1992,35,30,2670,29.7,0,0,0,0,0,0,3,0,0.4,0.4,1.9,2.4,49,133,51,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
Ronaldo Vieira,ENG,MF,24,1998,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuele Ricci,ITA,MF,20,2001,28,23,2070,23.0,2,1,3,2,0,0,6,0,1.7,1.7,1.8,3.5,43,104,31,0.09,0.04,0.13,0.09,0.13,0.07,0.08,0.15,0.07,0.15
Saša Lukić,SRB,MF,25,1996,16,13,1195,13.3,2,0,2,1,1,1,4,0,1.7,0.9,1.4,2.3,26,44,33,0.15,0.0,0.15,0.08,0.08,0.13,0.11,0.23,0.07,0.18
