General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Leya Iseka,BEL,FW,22,1997,21,12,1008,11.2,4,0,4,2,2,3,4,0,4.8,2.5,0.6,3.0,13,12,51,0.36,0.0,0.36,0.18,0.18,0.43,0.05,0.48,0.22,0.27
Alexandre Oukidja,ALG,GK,32,1988,34,34,3058,34.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar Traoré,MLI,MF,18,2001,2,0,54,0.6,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,1.67,0.0,1.67,1.67,1.67,0.08,0.0,0.08,0.08,0.08
Boubakar Kouyaté,MLI,DF,23,1997,25,21,1964,21.8,1,0,1,1,0,0,10,0,2.0,2.0,0.2,2.2,1,23,3,0.05,0.0,0.05,0.05,0.05,0.09,0.01,0.1,0.09,0.1
Cheikh Tidiane Sabaly,SEN,FW,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
Dylan Bronn,TUN,DF,25,1995,38,38,3412,37.9,2,0,2,1,1,2,4,0,2.3,0.7,0.3,1.0,37,119,7,0.05,0.0,0.05,0.03,0.03,0.06,0.01,0.07,0.02,0.03
Fabien Centonze,FRA,DF,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,0.03,0.0,0.03,0.03,0.03,0.03,0.07,0.1,0.03,0.1
Farid Boulaya,ALG,"MF,FW",27,1993,33,32,2815,31.3,6,8,14,5,1,2,5,0,5.2,3.7,8.5,12.2,120,217,116,0.19,0.26,0.45,0.16,0.42,0.17,0.27,0.44,0.12,0.39
Habib Diallo,SEN,"FW,MF",25,1995,4,1,143,1.6,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,3,11,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.51,0.26,0.51
Habib Maïga,CIV,MF,24,1996,31,31,2693,29.9,1,3,4,1,0,0,9,0,2.1,2.1,1.9,4.0,47,161,43,0.03,0.1,0.13,0.03,0.13,0.07,0.06,0.13,0.07,0.13
Ibrahima Niane,SEN,FW,21,1999,10,9,663,7.4,6,0,6,5,1,1,0,0,3.5,2.7,0.1,2.8,9,12,44,0.81,0.0,0.81,0.68,0.68,0.47,0.02,0.49,0.37,0.38
John Boye,GHA,DF,33,1987,35,35,3041,33.8,1,2,3,1,0,0,6,2,2.3,2.3,0.2,2.6,4,38,0,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.08,0.07,0.08
Kévin N'Doram,FRA,MF,24,1996,6,4,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Gueye,SEN,"FW,MF",22,1998,26,19,1454,16.2,3,2,5,3,0,0,1,0,4.6,4.6,2.3,6.9,42,30,142,0.19,0.12,0.31,0.19,0.31,0.29,0.14,0.43,0.29,0.43
Mamadou Fofana,MLI,"MF,DF",22,1998,16,11,1070,11.9,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,2,20,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04
Marc-Aurèle Caillard,FRA,GK,26,1994,5,4,361,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthieu Udol,FRA,DF,24,1996,25,19,1724,19.2,0,3,3,0,0,0,1,1,0.6,0.6,2.7,3.3,50,58,77,0.0,0.16,0.16,0.0,0.16,0.03,0.14,0.17,0.03,0.17
Opa Nguette,SEN,"FW,MF",26,1994,16,13,1132,12.6,3,1,4,3,0,1,0,0,3.3,2.6,0.7,3.3,33,19,85,0.24,0.08,0.32,0.24,0.32,0.27,0.06,0.32,0.2,0.26
Papa Ndiaga Yade,MTN,"FW,MF",20,2000,28,9,1001,11.1,3,4,7,3,0,0,4,0,1.4,1.4,2.4,3.8,41,22,81,0.27,0.36,0.63,0.27,0.63,0.13,0.22,0.34,0.13,0.34
Pape Matar Sarr,SEN,MF,17,2002,22,18,1594,17.7,3,0,3,3,0,0,5,0,1.1,1.1,0.5,1.6,44,99,29,0.17,0.0,0.17,0.17,0.17,0.06,0.03,0.09,0.06,0.09
Thierry Ambrose,GLP,FW,23,1997,23,5,753,8.4,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,26,30,77,0.0,0.12,0.12,0.0,0.12,0.12,0.16,0.29,0.12,0.29
Thomas Delaine,FRA,"DF,FW",28,1992,24,19,1779,19.8,3,2,5,3,0,0,4,0,1.7,1.7,1.1,2.8,98,43,113,0.15,0.1,0.25,0.15,0.25,0.09,0.06,0.14,0.09,0.14
Vagner Gonçalves,CPV,"FW,MF",24,1996,26,10,967,10.7,4,1,5,2,2,2,3,0,4.7,3.1,1.6,4.7,14,19,73,0.37,0.09,0.47,0.19,0.28,0.44,0.15,0.58,0.29,0.44
Victorien Angban,CIV,MF,23,1996,26,21,1672,18.6,0,1,1,0,0,0,5,0,0.5,0.5,0.5,1.0,20,90,30,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.05,0.03,0.05
Vincent Pajot,FRA,MF,29,1990,12,11,914,10.2,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,8,40,14,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Warren Tchimbembé,CGO,"MF,FW",22,1998,15,4,495,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,24,12,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.06,0.08
Youssef Maziz,FRA,"MF,FW",22,1998,11,2,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,9,18,3,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22
