General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Doğan Alemdar,TUR,GK,19,2002,4.5,8,1,0,2,0,6.5,0.29,-1.5,-0.32,23,67,34.3,109,14,38.5,33.0,35,71.4,51.4,75,5,6.7,5,1.11,14.8
Steve Mandanda,FRA,GK,37,1985,33.5,31,2,0,5,1,32.4,0.28,2.4,0.07,163,420,38.8,1022,166,30.6,31.5,192,55.7,41.5,382,35,9.2,51,1.52,16.7
