General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexander Nübel,GER,GK,26,1996,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo Stiller,GER,MF,22,2001,31,30,2694,29.9,1,5,6,1,0,0,5,0,1.6,1.6,5.1,6.7,37,220,71,0.03,0.17,0.2,0.03,0.2,0.05,0.17,0.22,0.05,0.22
Anthony Rouault,FRA,DF,22,2001,22,11,1010,11.2,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,8,68,10,0.0,0.18,0.18,0.0,0.18,0.01,0.07,0.08,0.01,0.08
Atakan Karazor,,MF,26,1996,33,31,2623,29.1,0,4,4,0,0,0,9,0,1.0,1.0,2.6,3.6,24,142,31,0.0,0.14,0.14,0.0,0.14,0.04,0.09,0.13,0.03,0.12
Borna Sosa,CRO,"FW,DF",25,1998,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,2,10,0.0,0.0,0.0,0.0,0.0,0.06,0.57,0.63,0.06,0.63
Chris Führich,GER,"FW,MF",25,1998,34,33,2567,28.5,8,7,15,8,0,1,2,0,6.6,5.8,8.0,13.8,153,145,259,0.28,0.25,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49
Dan-Axel Zagadou,FRA,DF,24,1999,19,16,1453,16.1,1,0,1,1,0,0,1,0,1.0,1.0,0.3,1.3,2,75,3,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08
Deniz Undav,GER,"FW,MF",27,1996,30,23,2089,23.2,18,10,28,18,0,1,5,0,15.0,14.3,6.5,20.8,45,120,182,0.78,0.43,1.21,0.78,1.21,0.65,0.28,0.93,0.61,0.9
Enzo Millot,FRA,"MF,FW",21,2002,31,27,2241,24.9,5,4,9,4,1,1,5,0,5.3,4.5,3.9,8.4,46,127,167,0.2,0.16,0.36,0.16,0.32,0.21,0.16,0.37,0.18,0.34
