General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexis Claude-Maurice,FRA,MF,23,1998,10,0,209,2.3,0,2,2,0,0,0,1,0,0.4,0.4,1.2,1.6,5,7,13,0.0,0.86,0.86,0.0,0.86,0.17,0.53,0.7,0.17,0.7
Amine Gouiri,ALG,"FW,MF",21,2000,38,32,2754,30.6,10,9,19,7,3,5,3,0,11.8,7.9,5.9,13.8,93,104,198,0.33,0.29,0.62,0.23,0.52,0.39,0.19,0.58,0.26,0.45
Andy Delort,ALG,FW,29,1991,32,26,2448,27.2,16,2,18,13,3,3,3,0,14.6,12.2,3.9,16.1,24,54,188,0.59,0.07,0.66,0.48,0.55,0.54,0.14,0.68,0.45,0.59
Bilal Brahimi,ALG,MF,21,2000,11,2,378,4.2,0,0,0,0,0,0,1,0,0.6,0.6,0.9,1.6,25,9,39,0.0,0.0,0.0,0.0,0.0,0.15,0.22,0.37,0.15,0.37
Calvin Stengs,NED,MF,22,1998,24,11,1073,11.9,1,1,2,1,0,0,1,0,2.7,2.7,2.5,5.2,33,51,74,0.08,0.08,0.17,0.08,0.17,0.23,0.21,0.44,0.23,0.44
Dan Ndoye,SUI,"FW,MF",20,2000,3,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,3,5,17,0.0,0.44,0.44,0.0,0.44,0.05,0.22,0.27,0.05,0.27
Danilo Barbosa,BRA,DF,25,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dante,BRA,DF,37,1983,34,33,2870,31.9,0,0,0,0,0,0,7,3,0.5,0.5,1.0,1.5,13,131,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
Evann Guessand,CIV,FW,20,2001,20,2,438,4.9,1,2,3,1,0,0,3,0,1.8,1.8,1.2,3.0,6,7,24,0.21,0.41,0.62,0.21,0.62,0.37,0.24,0.62,0.37,0.62
Flavius Daniliuc,AUT,DF,20,2001,24,14,1293,14.4,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.4,6,63,25,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Hassane Kamara,CIV,"MF,DF",27,1994,11,7,544,6.0,0,0,0,0,0,0,2,0,1.1,1.1,0.9,1.9,18,12,45,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.32,0.17,0.32
Hicham Boudaoui,ALG,MF,21,1999,29,21,1621,18.0,3,2,5,3,0,0,7,0,1.1,1.1,2.7,3.8,38,47,101,0.17,0.11,0.28,0.17,0.28,0.06,0.15,0.21,0.06,0.21
Jean-Clair Todibo,FRA,DF,21,1999,36,35,3115,34.6,1,0,1,1,0,0,6,0,2.6,2.6,1.0,3.6,33,174,8,0.03,0.0,0.03,0.03,0.03,0.08,0.03,0.1,0.08,0.1
Jordan Amavi,FRA,DF,27,1994,8,4,413,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Jordan Lotomba,SUI,DF,22,1998,30,19,1782,19.8,0,0,0,0,0,0,4,0,0.8,0.8,1.2,2.0,50,79,101,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
Justin Kluivert,NED,MF,22,1999,27,24,1868,20.8,4,5,9,4,0,0,6,1,2.8,2.8,4.9,7.7,83,56,166,0.19,0.24,0.43,0.19,0.43,0.14,0.23,0.37,0.14,0.37
Kasper Dolberg,DEN,FW,23,1997,26,19,1492,16.6,6,2,8,4,2,2,0,0,6.4,4.8,1.2,6.1,15,16,90,0.36,0.12,0.48,0.24,0.36,0.39,0.07,0.46,0.29,0.37
Khéphren Thuram,FRA,MF,20,2001,36,20,1901,21.1,4,2,6,4,0,0,4,0,2.7,2.7,2.3,5.0,65,123,33,0.19,0.09,0.28,0.19,0.28,0.13,0.11,0.24,0.13,0.24
Lucas Da Cunha,FRA,MF,20,2001,10,5,393,4.4,0,1,1,0,0,0,0,0,0.8,0.8,1.3,2.1,15,11,18,0.0,0.23,0.23,0.0,0.23,0.19,0.29,0.48,0.19,0.48
Marcin Bułka,POL,GK,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Lemina,GAB,MF,27,1993,32,24,1967,21.9,2,0,2,2,0,0,7,1,2.0,2.0,0.4,2.3,35,93,30,0.09,0.0,0.09,0.09,0.09,0.09,0.02,0.11,0.09,0.11
Melvin Bard,FRA,DF,20,2000,33,30,2589,28.8,2,2,4,2,0,0,3,0,0.9,0.9,3.4,4.3,65,134,129,0.07,0.07,0.14,0.07,0.14,0.03,0.12,0.15,0.03,0.15
Morgan Schneiderlin,FRA,MF,31,1989,20,5,649,7.2,0,1,1,0,0,0,1,1,0.3,0.3,0.2,0.5,5,36,5,0.0,0.14,0.14,0.0,0.14,0.04,0.02,0.07,0.04,0.07
