General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Beto,GNB,FW,23,1998,28,24,2173,24.1,11,0,11,11,0,0,1,0,12.7,12.7,1.8,14.5,31,26,119,0.46,0.0,0.46,0.46,0.46,0.53,0.07,0.6,0.53,0.6
Bram Nuytinck,NED,DF,31,1990,27,23,2033,22.6,1,0,1,1,0,0,2,0,1.2,1.2,0.3,1.5,4,23,6,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.07,0.05,0.07
Brandon Soppy,FRA,"DF,MF",19,2002,28,7,777,8.6,0,0,0,0,0,0,4,0,0.4,0.4,0.2,0.7,25,17,50,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
Daniele Padelli,ITA,GK,35,1985,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Destiny Udogie,ITA,DF,18,2002,35,29,2477,27.5,5,3,8,5,0,0,4,0,4.4,4.4,2.3,6.7,56,89,113,0.18,0.11,0.29,0.18,0.29,0.16,0.08,0.24,0.16,0.24
Fernando Forestieri,ITA,"FW,MF",31,1990,4,0,58,0.6,2,1,3,2,0,0,1,0,1.1,1.1,0.0,1.2,2,3,8,3.1,1.55,4.66,3.1,4.66,1.75,0.08,1.82,1.75,1.82
Filip Benković,CRO,"DF,FW",24,1997,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.73,0.73
Gerard Deulofeu,ESP,"FW,MF",27,1994,34,31,2616,29.1,13,5,18,12,1,1,9,0,6.9,6.1,7.2,13.3,154,154,259,0.45,0.17,0.62,0.41,0.58,0.24,0.25,0.49,0.21,0.46
Ignacio Pussetto,ARG,"FW,MF",25,1995,28,11,1204,13.4,4,4,8,3,1,1,4,0,3.8,3.0,2.0,5.0,28,29,68,0.3,0.3,0.6,0.22,0.52,0.29,0.15,0.44,0.23,0.38
Ilija Nestorovski,MKD,FW,31,1990,7,1,188,2.1,1,0,1,1,0,0,1,0,0.8,0.8,0.9,1.7,5,10,18,0.48,0.0,0.48,0.48,0.48,0.38,0.42,0.8,0.38,0.8
Isaac Success,NGA,"FW,MF",25,1996,22,11,911,10.1,2,6,8,2,0,0,1,1,2.1,2.1,3.3,5.4,16,22,84,0.2,0.59,0.79,0.2,0.79,0.21,0.32,0.53,0.21,0.53
Jean-Victor Makengo,FRA,MF,23,1998,33,26,2351,26.1,1,3,4,1,0,0,7,1,3.0,3.0,2.2,5.2,55,95,61,0.04,0.11,0.15,0.04,0.15,0.11,0.08,0.2,0.11,0.2
Jens Stryger Larsen,DEN,DF,30,1991,11,8,684,7.6,0,1,1,0,0,0,0,0,0.5,0.5,0.8,1.3,8,16,20,0.0,0.13,0.13,0.0,0.13,0.07,0.11,0.18,0.07,0.18
Lazar Samardzic,SRB,"MF,FW",19,2002,22,1,490,5.4,2,2,4,2,0,0,0,0,1.0,1.0,1.3,2.3,10,22,29,0.37,0.37,0.73,0.37,0.73,0.19,0.23,0.42,0.19,0.42
Marco Silvestri,ITA,GK,30,1991,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Zeegelaar,NED,DF,30,1990,14,6,643,7.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,23,5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Mato Jajalo,BIH,MF,33,1988,22,6,629,7.0,0,1,1,0,0,0,2,0,0.4,0.4,0.8,1.2,3,31,7,0.0,0.14,0.14,0.0,0.14,0.05,0.12,0.17,0.05,0.17
Nahuel Molina,ARG,DF,23,1998,35,31,2638,29.3,7,2,9,7,0,0,7,1,3.8,3.8,3.7,7.5,61,100,164,0.24,0.07,0.31,0.24,0.31,0.13,0.13,0.26,0.13,0.26
Nehuén Pérez,ARG,DF,21,2000,20,19,1692,18.8,0,1,1,0,0,0,6,0,1.1,1.1,0.6,1.7,16,40,8,0.0,0.05,0.05,0.0,0.05,0.06,0.03,0.09,0.06,0.09
Pablo Marí,ESP,DF,27,1993,15,15,1341,14.9,2,0,2,2,0,0,2,1,0.7,0.7,0.7,1.4,2,20,6,0.13,0.0,0.13,0.13,0.13,0.04,0.05,0.09,0.04,0.09
Riccardo Pinzi,ITA,FW,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Pereyra,ARG,"MF,FW",30,1991,24,22,1794,19.9,3,5,8,2,1,2,10,1,4.7,3.1,4.4,7.5,73,126,90,0.15,0.25,0.4,0.1,0.35,0.24,0.22,0.46,0.16,0.38
Rodrigo Becão,BRA,DF,25,1996,35,35,3130,34.8,2,1,3,2,0,0,10,0,1.0,1.0,0.6,1.6,23,74,34,0.06,0.03,0.09,0.06,0.09,0.03,0.02,0.05,0.03,0.05
Samir Santos,BRA,DF,26,1994,17,17,1421,15.8,0,0,0,0,0,0,5,0,0.8,0.8,0.1,0.8,14,46,11,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Sebastien De Maio,FRA,DF,34,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12
Simone Pafundi,ITA,FW,15,2006,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
Stefano Okaka,ITA,FW,31,1989,2,0,22,0.2,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,1,2,0.0,4.09,4.09,0.0,4.09,0.14,0.33,0.47,0.14,0.47
