General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adu Ares,ESP,FW,21,2001,12,2,265,2.9,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,13,3,39,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Aingeru Olabarrieta,ESP,FW,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Aitor Paredes,ESP,DF,23,2000,34,31,2704,30.0,1,0,1,1,0,0,9,1,1.2,1.2,0.2,1.4,6,107,1,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
Ander Herrera,ESP,MF,33,1989,23,10,1030,11.4,0,3,3,0,0,0,4,0,0.7,0.7,1.2,1.9,11,94,17,0.0,0.26,0.26,0.0,0.26,0.06,0.1,0.17,0.06,0.17
Asier Villalibre,ESP,FW,25,1997,18,4,513,5.7,2,1,3,2,0,0,0,0,1.7,1.7,1.0,2.7,6,10,29,0.35,0.18,0.53,0.35,0.53,0.3,0.17,0.47,0.3,0.47
Beñat Prados,ESP,"MF,DF",22,2001,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,23,87,30,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Dani García,ESP,MF,33,1990,17,7,745,8.3,1,0,1,1,0,0,4,0,0.8,0.8,0.2,1.0,3,36,4,0.12,0.0,0.12,0.12,0.12,0.1,0.03,0.12,0.1,0.12
Daniel Vivian,ESP,DF,24,1999,33,31,2878,32.0,0,0,0,0,0,0,6,0,0.6,0.6,0.7,1.3,23,123,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Gorka Guruzeta,ESP,FW,26,1996,32,30,2217,24.6,14,5,19,14,0,1,2,0,11.6,10.8,2.4,13.2,18,55,102,0.57,0.2,0.77,0.57,0.77,0.47,0.1,0.57,0.44,0.54
Iker Muniain,ESP,"MF,FW",30,1992,20,5,594,6.6,2,0,2,2,0,0,1,0,1.7,1.7,0.4,2.2,18,43,50,0.3,0.0,0.3,0.3,0.3,0.26,0.06,0.33,0.26,0.33
Imanol,ESP,DF,23,2000,9,5,525,5.8,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,13,21,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.04
Iñaki Williams,GHA,FW,29,1994,34,32,2844,31.6,12,3,15,12,0,0,4,0,9.4,9.4,6.3,15.8,114,78,333,0.38,0.09,0.47,0.38,0.47,0.3,0.2,0.5,0.3,0.5
Iñigo Lekue,ESP,DF,30,1993,27,22,2002,22.2,0,2,2,0,0,0,4,0,0.2,0.2,1.1,1.2,44,119,35,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.06,0.01,0.06
Iñigo Ruiz de Galarreta,ESP,MF,29,1993,29,25,2091,23.2,1,1,2,1,0,0,7,0,0.3,0.3,2.3,2.6,26,147,36,0.04,0.04,0.09,0.04,0.09,0.01,0.1,0.11,0.01,0.11
Julen Agirrezabala,ESP,GK,22,2000,4,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Jauregizar,ESP,MF,19,2003,7,1,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2,5,3,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
Mikel Vesga,ESP,MF,30,1993,27,18,1534,17.0,3,1,4,1,2,2,2,0,2.7,1.1,1.2,2.3,10,88,29,0.18,0.06,0.23,0.06,0.12,0.16,0.07,0.23,0.07,0.14
Nico Williams,ESP,FW,21,2002,31,29,2263,25.1,5,11,16,5,0,0,6,1,6.0,6.0,5.7,11.7,143,66,302,0.2,0.44,0.64,0.2,0.64,0.24,0.22,0.46,0.24,0.46
Oihan Sancet,ESP,MF,23,2000,30,25,1975,21.9,4,5,9,4,0,1,5,2,6.3,5.5,4.7,10.2,76,121,157,0.18,0.23,0.41,0.18,0.41,0.29,0.21,0.5,0.25,0.47
Peru Nolaskoain,ESP,"DF,MF",24,1998,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raúl García,ESP,"FW,MF",37,1986,20,1,420,4.7,1,0,1,1,0,0,3,0,0.9,0.9,0.0,0.9,4,19,15,0.21,0.0,0.21,0.21,0.21,0.2,0.0,0.2,0.2,0.2
Unai Gómez,ESP,MF,20,2003,25,9,875,9.7,2,0,2,2,0,0,1,0,1.5,1.5,0.7,2.1,20,28,48,0.21,0.0,0.21,0.21,0.21,0.15,0.07,0.22,0.15,0.22
Unai Simón,ESP,GK,26,1997,36,36,3182,35.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yeray Álvarez,ESP,DF,28,1995,19,14,1152,12.8,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,13,55,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Yuri Berchiche,ESP,DF,33,1990,27,22,1930,21.4,3,1,4,3,0,0,5,0,0.9,0.7,1.6,2.4,36,132,77,0.14,0.05,0.19,0.14,0.19,0.04,0.08,0.12,0.03,0.11
Álex Berenguer,ESP,FW,28,1995,35,15,1592,17.7,7,3,10,6,1,1,4,0,5.2,4.4,3.7,8.1,61,30,143,0.4,0.17,0.57,0.34,0.51,0.29,0.21,0.5,0.25,0.46
Óscar de Marcos,ESP,DF,34,1989,28,26,2258,25.1,1,5,6,1,0,0,5,0,0.6,0.6,3.1,3.7,51,143,125,0.04,0.2,0.24,0.04,0.24,0.03,0.12,0.15,0.03,0.15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
